episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
1525,1.070735216140747,26,1.0,1.070735216140747,26,-1.0,1.0,0.0
1526,1.0881121158599854,26,-1.0,1.0881121158599854,26,1.0,0.0,1.0
1527,1.7564623355865479,42,1.0,1.7574636936187744,42,-1.0,1.0,1.0
1528,1.0762319564819336,26,1.0,1.0771255493164062,26,-1.0,1.0,0.0
1529,2.6183059215545654,63,1.0,2.6183059215545654,63,-1.0,1.0,1.0
1530,3.109917402267456,75,-1.0,3.1108078956604004,75,1.0,2.0,2.0
1531,7.861724376678467,189,1.0,7.861724376678467,189,-1.0,2.0,2.0
1532,0.4273850917816162,10,1.0,0.4283876419067383,10,-1.0,0.0,0.0
1533,0.35663294792175293,9,1.0,0.3576009273529053,9,-1.0,0.0,0.0
1534,1.7541086673736572,42,-1.0,1.7541086673736572,42,1.0,1.0,1.0
1535,1.0878880023956299,26,1.0,1.0888864994049072,26,-1.0,1.0,0.0
1536,1.0727119445800781,26,-1.0,1.0727119445800781,26,1.0,0.0,1.0
1537,1.093493938446045,26,1.0,1.0944900512695312,26,-1.0,1.0,0.0
1538,1.6995327472686768,41,1.0,1.700526475906372,41,-1.0,1.0,1.0
1539,1.6878886222839355,41,-1.0,1.6888809204101562,41,1.0,1.0,1.0
1540,1.0911128520965576,26,-1.0,1.0921194553375244,26,1.0,0.0,1.0
1541,1.0861034393310547,26,-1.0,1.0870819091796875,26,1.0,0.0,1.0
1542,1.0744662284851074,26,1.0,1.0754601955413818,26,-1.0,1.0,0.0
1543,2.7199196815490723,65,-1.0,2.7199196815490723,65,1.0,1.0,2.0
1544,1.805037021636963,43,-1.0,1.8040413856506348,43,1.0,1.0,1.0
1545,2.4501760005950928,59,1.0,2.451143741607666,59,-1.0,2.0,1.0
1546,1.0887866020202637,26,1.0,1.0887866020202637,26,-1.0,1.0,0.0
1547,1.0894660949707031,26,-1.0,1.0894660949707031,26,1.0,0.0,1.0
1548,1.800692081451416,43,1.0,1.8016910552978516,43,-1.0,1.0,1.0
1549,1.0711722373962402,26,1.0,1.0711722373962402,26,-1.0,1.0,0.0
1550,1.089587926864624,26,-1.0,1.089587926864624,26,1.0,0.0,1.0
1551,1.089895248413086,26,-1.0,1.0908925533294678,26,1.0,0.0,1.0
1552,3.1188321113586426,75,1.0,3.119868040084839,75,-1.0,2.0,2.0
1553,1.077986478805542,26,1.0,1.0799813270568848,26,-1.0,1.0,0.0
1554,1.0892672538757324,26,1.0,1.0892672538757324,26,-1.0,1.0,0.0
1555,2.9637722969055176,71,-1.0,2.9637722969055176,71,1.0,0.0,1.0
1556,1.0736370086669922,26,1.0,1.0736370086669922,26,-1.0,1.0,0.0
1557,1.8005483150482178,43,1.0,1.8015456199645996,43,-1.0,1.0,1.0
1558,3.165775775909424,76,-1.0,3.165775775909424,76,1.0,2.0,2.0
1559,2.446729898452759,59,-1.0,2.447728157043457,59,1.0,1.0,2.0
1560,1.7576532363891602,42,1.0,1.7576532363891602,42,-1.0,1.0,1.0
1561,2.945040702819824,71,-1.0,2.945040702819824,71,1.0,0.0,1.0
1562,1.7586328983306885,42,-1.0,1.7596263885498047,42,1.0,1.0,1.0
1563,1.0709798336029053,26,-1.0,1.0719726085662842,26,1.0,0.0,1.0
1564,1.0896027088165283,26,1.0,1.0896027088165283,26,-1.0,1.0,0.0
1565,1.0878136157989502,26,1.0,1.0878136157989502,26,-1.0,1.0,0.0
1566,1.754704236984253,42,1.0,1.7557017803192139,42,-1.0,1.0,1.0
1567,1.8052523136138916,43,-1.0,1.8052523136138916,43,1.0,1.0,1.0
1568,1.091292381286621,26,-1.0,1.0922901630401611,26,1.0,0.0,1.0
1569,1.0742566585540771,26,-1.0,1.0742566585540771,26,1.0,0.0,1.0
1570,1.8012847900390625,43,-1.0,1.8012847900390625,43,1.0,1.0,1.0
1571,2.466195821762085,59,1.0,2.467194080352783,59,-1.0,2.0,1.0
1572,1.089768648147583,26,1.0,1.0907671451568604,26,-1.0,1.0,0.0
1573,0.4301333427429199,10,-1.0,0.4321258068084717,10,1.0,0.0,0.0
1574,1.0735385417938232,26,1.0,1.0735385417938232,26,-1.0,1.0,0.0
1575,2.4479026794433594,59,1.0,2.4488961696624756,59,-1.0,2.0,1.0
1576,2.927675247192383,70,-1.0,2.927675247192383,70,1.0,3.0,3.0
1577,1.0719239711761475,26,-1.0,1.0729236602783203,26,1.0,0.0,1.0
1578,1.754392385482788,42,1.0,1.7553935050964355,42,-1.0,1.0,1.0
1579,1.8018393516540527,43,1.0,1.8028364181518555,43,-1.0,1.0,1.0
1580,1.0925564765930176,26,-1.0,1.0935537815093994,26,1.0,0.0,1.0
1581,1.089176893234253,26,-1.0,1.089176893234253,26,1.0,0.0,1.0
1582,0.42435717582702637,10,1.0,0.4253551959991455,10,-1.0,0.0,0.0
1583,1.0894792079925537,26,-1.0,1.0904731750488281,26,1.0,0.0,1.0
1584,1.0889792442321777,26,-1.0,1.0899772644042969,26,1.0,0.0,1.0
1585,1.7379446029663086,42,-1.0,1.7389421463012695,42,1.0,1.0,1.0
1586,1.8018531799316406,43,1.0,1.8028523921966553,43,-1.0,1.0,1.0
1587,1.8024520874023438,43,-1.0,1.8034465312957764,43,1.0,1.0,1.0
1588,3.1318442821502686,75,1.0,3.1318442821502686,75,-1.0,2.0,2.0
1589,1.8052396774291992,43,-1.0,1.8052396774291992,43,1.0,1.0,1.0
1590,1.073824405670166,26,1.0,1.0748181343078613,26,-1.0,1.0,0.0
1591,0.42920517921447754,10,1.0,0.4302070140838623,10,-1.0,0.0,0.0
1592,1.7859549522399902,43,-1.0,1.7859549522399902,43,1.0,1.0,1.0
1593,1.8052141666412354,43,-1.0,1.8062129020690918,43,1.0,1.0,1.0
1594,1.0971815586090088,26,1.0,1.0981793403625488,26,-1.0,1.0,0.0
1595,0.42457151412963867,10,1.0,0.42457151412963867,10,-1.0,0.0,0.0
1596,1.7909541130065918,43,-1.0,1.7909541130065918,43,1.0,1.0,1.0
1597,1.800722599029541,43,-1.0,1.8017160892486572,43,1.0,1.0,1.0
1598,1.800673484802246,43,-1.0,1.8016338348388672,43,1.0,1.0,1.0
1599,1.0881567001342773,26,-1.0,1.0881567001342773,26,1.0,0.0,1.0
1600,2.4509758949279785,59,1.0,2.4509758949279785,59,-1.0,2.0,1.0
1601,0.41266918182373047,10,-1.0,0.41266918182373047,10,1.0,0.0,0.0
1602,1.0880184173583984,26,-1.0,1.0890114307403564,26,1.0,0.0,1.0
1603,1.0720219612121582,26,-1.0,1.072913408279419,26,1.0,0.0,1.0
1604,1.8054850101470947,43,1.0,1.8054850101470947,43,-1.0,1.0,1.0
1605,1.8028984069824219,43,1.0,1.8028984069824219,43,-1.0,1.0,1.0
1606,1.7889621257781982,43,1.0,1.789954662322998,43,-1.0,1.0,1.0
1607,1.0894958972930908,26,1.0,1.0894958972930908,26,-1.0,1.0,0.0
1608,1.7521586418151855,42,-1.0,1.7530508041381836,42,1.0,1.0,1.0
1609,1.7981691360473633,43,-1.0,1.7991678714752197,43,1.0,1.0,1.0
1610,1.796571969985962,43,1.0,1.796571969985962,43,-1.0,1.0,1.0
1611,1.0904054641723633,26,1.0,1.0913972854614258,26,-1.0,1.0,0.0
1612,1.7530608177185059,42,-1.0,1.7540292739868164,42,1.0,1.0,1.0
1613,1.0938377380371094,26,1.0,1.0938377380371094,26,-1.0,1.0,0.0
1614,1.7367210388183594,42,1.0,1.7377142906188965,42,-1.0,1.0,1.0
1615,0.4253981113433838,10,-1.0,0.4253981113433838,10,1.0,0.0,0.0
1616,1.072188138961792,26,1.0,1.0731863975524902,26,-1.0,1.0,0.0
1617,0.42429089546203613,10,-1.0,0.42429089546203613,10,1.0,0.0,0.0
1618,1.7509169578552246,42,-1.0,1.7518131732940674,42,1.0,1.0,1.0
1619,0.4073982238769531,10,1.0,0.40839552879333496,10,-1.0,0.0,0.0
1620,1.0898840427398682,26,-1.0,1.0898840427398682,26,1.0,0.0,1.0
1621,1.8020813465118408,43,-1.0,1.8020813465118408,43,1.0,1.0,1.0
1622,0.40819239616394043,10,-1.0,0.40918517112731934,10,1.0,0.0,0.0
1623,1.0881617069244385,26,1.0,1.0890624523162842,26,-1.0,1.0,0.0
1624,1.0730457305908203,26,-1.0,1.074042797088623,26,1.0,0.0,1.0
1625,1.7511231899261475,42,-1.0,1.7511231899261475,42,1.0,1.0,1.0
1626,1.0922346115112305,26,1.0,1.0932304859161377,26,-1.0,1.0,0.0
1627,0.41602349281311035,10,-1.0,0.41602349281311035,10,1.0,0.0,0.0
1628,0.40915799140930176,10,-1.0,0.41015076637268066,10,1.0,0.0,0.0
1629,1.751753807067871,42,1.0,1.7527480125427246,42,-1.0,1.0,1.0
1630,0.40856266021728516,10,1.0,0.40955638885498047,10,-1.0,0.0,0.0
1631,1.7514386177062988,42,1.0,1.7524371147155762,42,-1.0,1.0,1.0
1632,1.0877702236175537,26,1.0,1.0887668132781982,26,-1.0,1.0,0.0
1633,1.7509410381317139,42,-1.0,1.7519350051879883,42,1.0,1.0,1.0
1634,1.8060402870178223,43,-1.0,1.8070323467254639,43,1.0,1.0,1.0
1635,1.089017391204834,26,1.0,1.0900115966796875,26,-1.0,1.0,0.0
1636,2.468914031982422,59,1.0,2.4699079990386963,59,-1.0,2.0,1.0
1637,1.78926682472229,43,1.0,1.7902607917785645,43,-1.0,1.0,1.0
1638,1.887702226638794,45,-1.0,1.887702226638794,45,1.0,1.0,2.0
1639,1.8079428672790527,43,1.0,1.8079428672790527,43,-1.0,1.0,1.0
1640,1.7541041374206543,42,1.0,1.7550971508026123,42,-1.0,1.0,1.0
1641,3.1329784393310547,75,1.0,3.1329784393310547,75,-1.0,2.0,2.0
1642,0.4256405830383301,10,-1.0,0.4256405830383301,10,1.0,0.0,0.0
1643,1.7526354789733887,42,-1.0,1.753629207611084,42,1.0,1.0,1.0
1644,1.8044719696044922,43,-1.0,1.8054468631744385,43,1.0,1.0,1.0
1645,1.8035643100738525,43,1.0,1.8045637607574463,43,-1.0,1.0,1.0
1646,1.789036750793457,43,1.0,1.790029764175415,43,-1.0,1.0,1.0
1647,1.801711082458496,43,-1.0,1.801711082458496,43,1.0,1.0,1.0
1648,1.8040761947631836,43,1.0,1.8050737380981445,43,-1.0,1.0,1.0
1649,1.8045778274536133,43,-1.0,1.8055717945098877,43,1.0,1.0,1.0
1650,1.0743961334228516,26,-1.0,1.0753939151763916,26,1.0,0.0,1.0
1651,1.7521066665649414,42,1.0,1.7521066665649414,42,-1.0,1.0,1.0
1652,1.4651613235473633,35,-1.0,1.4661598205566406,35,1.0,1.0,1.0
1653,1.0875086784362793,26,1.0,1.0875086784362793,26,-1.0,1.0,0.0
1654,1.754028558731079,42,-1.0,1.7550227642059326,42,1.0,1.0,1.0
1655,1.0731916427612305,26,-1.0,1.0731916427612305,26,1.0,0.0,1.0
1656,1.7514350414276123,42,-1.0,1.752432107925415,42,1.0,1.0,1.0
1657,1.8057608604431152,43,-1.0,1.8057608604431152,43,1.0,1.0,1.0
1658,1.8031835556030273,43,1.0,1.804184913635254,43,-1.0,1.0,1.0
1659,1.8036093711853027,43,1.0,1.8046071529388428,43,-1.0,1.0,1.0
1660,2.9609193801879883,71,-1.0,2.961912155151367,71,1.0,0.0,1.0
1661,1.089470624923706,26,1.0,1.089470624923706,26,-1.0,1.0,0.0
1662,1.7517874240875244,42,1.0,1.7527515888214111,42,-1.0,1.0,1.0
1663,1.0723681449890137,26,1.0,1.0723681449890137,26,-1.0,1.0,0.0
1664,1.094083547592163,26,1.0,1.095076322555542,26,-1.0,1.0,0.0
1665,1.0717735290527344,26,1.0,1.072742223739624,26,-1.0,1.0,0.0
1666,1.0887465476989746,26,1.0,1.0897395610809326,26,-1.0,1.0,0.0
1667,1.0878057479858398,26,1.0,1.0888009071350098,26,-1.0,1.0,0.0
1668,1.7495460510253906,42,1.0,1.7505278587341309,42,-1.0,1.0,1.0
1669,1.7857773303985596,43,1.0,1.7867710590362549,43,-1.0,1.0,1.0
1670,1.8130242824554443,43,1.0,1.8130242824554443,43,-1.0,1.0,1.0
1671,1.7861897945404053,43,1.0,1.7861897945404053,43,-1.0,1.0,1.0
1672,0.4282662868499756,10,-1.0,0.4292607307434082,10,1.0,0.0,0.0
1673,0.4080052375793457,10,-1.0,0.4089980125427246,10,1.0,0.0,0.0
1674,1.8026890754699707,43,-1.0,1.8026890754699707,43,1.0,1.0,1.0
1675,0.42534685134887695,10,-1.0,0.42534685134887695,10,1.0,0.0,0.0
1676,1.0706374645233154,26,1.0,1.0716309547424316,26,-1.0,1.0,0.0
1677,1.635728120803833,39,-1.0,1.6367218494415283,39,1.0,1.0,1.0
1678,1.0873103141784668,26,1.0,1.0873103141784668,26,-1.0,1.0,0.0
1679,1.7504498958587646,42,-1.0,1.7514469623565674,42,1.0,1.0,1.0
1680,0.4613211154937744,11,-1.0,0.46232032775878906,11,1.0,1.0,0.0
1681,2.9593851566314697,71,-1.0,2.9603829383850098,71,1.0,0.0,1.0
1682,1.0910346508026123,26,-1.0,1.092031717300415,26,1.0,0.0,1.0
1683,0.459179162979126,11,1.0,0.459179162979126,11,-1.0,0.0,1.0
1684,2.1422958374023438,51,1.0,2.1422958374023438,51,-1.0,2.0,1.0
1685,2.1253859996795654,51,1.0,2.1263785362243652,51,-1.0,2.0,1.0
1686,1.8014020919799805,43,-1.0,1.8023982048034668,43,1.0,1.0,1.0
1687,1.8047268390655518,43,-1.0,1.8056139945983887,43,1.0,1.0,1.0
1688,1.0758183002471924,26,-1.0,1.0758183002471924,26,1.0,0.0,1.0
1689,1.0810070037841797,26,-1.0,1.0819990634918213,26,1.0,0.0,1.0
1690,0.4311065673828125,10,-1.0,0.43210411071777344,10,1.0,0.0,0.0
1691,1.775301218032837,43,-1.0,1.775301218032837,43,1.0,1.0,1.0
1692,1.7525529861450195,42,1.0,1.7525529861450195,42,-1.0,1.0,1.0
1693,0.46071863174438477,11,1.0,0.4617476463317871,11,-1.0,0.0,1.0
1694,1.0889253616333008,26,1.0,1.0889253616333008,26,-1.0,1.0,0.0
1695,1.7545671463012695,42,1.0,1.7545671463012695,42,-1.0,1.0,1.0
1696,1.0892021656036377,26,1.0,1.0892021656036377,26,-1.0,1.0,0.0
1697,2.6355295181274414,63,1.0,2.6365272998809814,63,-1.0,1.0,1.0
1698,1.80666184425354,43,-1.0,1.8076565265655518,43,1.0,1.0,1.0
1699,1.803213119506836,43,-1.0,1.803213119506836,43,1.0,1.0,1.0
1700,1.801948070526123,43,-1.0,1.8029417991638184,43,1.0,1.0,1.0
1701,1.8040556907653809,43,-1.0,1.8050479888916016,43,1.0,1.0,1.0
1702,1.8041460514068604,43,1.0,1.8041460514068604,43,-1.0,1.0,1.0
1703,5.372714519500732,129,1.0,5.3736796379089355,129,-1.0,1.0,1.0
1704,5.391083240509033,129,-1.0,5.391083240509033,129,1.0,1.0,1.0
1705,1.8025898933410645,43,-1.0,1.8025898933410645,43,1.0,1.0,1.0
1706,1.0695726871490479,26,-1.0,1.0705654621124268,26,1.0,0.0,1.0
1707,1.7520453929901123,42,-1.0,1.753044843673706,42,1.0,1.0,1.0
1708,5.3871965408325195,129,1.0,5.388189792633057,129,-1.0,1.0,1.0
1709,1.804697036743164,43,-1.0,1.8057050704956055,43,1.0,1.0,1.0
1710,5.374716281890869,129,-1.0,5.374716281890869,129,1.0,1.0,1.0
1711,1.0937871932983398,26,-1.0,1.0947859287261963,26,1.0,0.0,1.0
1712,1.738415002822876,42,-1.0,1.739412546157837,42,1.0,1.0,1.0
1713,1.8034577369689941,43,-1.0,1.804450511932373,43,1.0,1.0,1.0
1714,7.757920265197754,186,1.0,7.758913516998291,186,-1.0,2.0,1.0
1715,1.7353577613830566,42,1.0,1.7363569736480713,42,-1.0,1.0,1.0
1716,1.8029580116271973,43,-1.0,1.8039562702178955,43,1.0,1.0,1.0
1717,2.9686596393585205,71,1.0,2.9686596393585205,71,-1.0,1.0,0.0
1718,1.8044095039367676,43,-1.0,1.8054084777832031,43,1.0,1.0,1.0
1719,1.0715956687927246,26,1.0,1.0725929737091064,26,-1.0,1.0,0.0
1720,1.7478456497192383,42,-1.0,1.7478456497192383,42,1.0,1.0,1.0
1721,2.9772465229034424,71,1.0,2.9772465229034424,71,-1.0,1.0,0.0
1722,1.7883107662200928,43,1.0,1.7883107662200928,43,-1.0,1.0,1.0
1723,1.8021297454833984,43,1.0,1.8031275272369385,43,-1.0,1.0,1.0
1724,5.802605867385864,139,1.0,5.802605867385864,139,-1.0,2.0,1.0
1725,1.8021976947784424,43,1.0,1.8031911849975586,43,-1.0,1.0,1.0
1726,0.4099130630493164,10,1.0,0.4099130630493164,10,-1.0,0.0,0.0
1727,1.087496042251587,26,-1.0,1.0884919166564941,26,1.0,0.0,1.0
1728,2.960282802581787,71,1.0,2.960282802581787,71,-1.0,1.0,0.0
1729,0.42493724822998047,10,1.0,0.4259350299835205,10,-1.0,0.0,0.0
1730,1.739870309829712,42,-1.0,1.7409203052520752,42,1.0,1.0,1.0
1731,5.392284154891968,129,-1.0,5.393256425857544,129,1.0,1.0,1.0
1732,1.0869550704956055,26,1.0,1.0869550704956055,26,-1.0,1.0,0.0
1733,1.7503223419189453,42,1.0,1.7513213157653809,42,-1.0,1.0,1.0
1734,2.9666292667388916,71,1.0,2.9675180912017822,71,-1.0,1.0,0.0
1735,1.7889790534973145,43,1.0,1.7899489402770996,43,-1.0,1.0,1.0
1736,5.387481451034546,129,-1.0,5.387481451034546,129,1.0,1.0,1.0
1737,1.8068006038665771,43,1.0,1.8077969551086426,43,-1.0,1.0,1.0
1738,1.0920445919036865,26,-1.0,1.0920445919036865,26,1.0,0.0,1.0
1739,1.8054473400115967,43,-1.0,1.8054473400115967,43,1.0,1.0,1.0
1740,1.6662635803222656,40,1.0,1.6672601699829102,40,-1.0,1.0,1.0
1741,0.40928173065185547,10,-1.0,0.4102761745452881,10,1.0,0.0,0.0
1742,1.803704023361206,43,1.0,1.8045954704284668,43,-1.0,1.0,1.0
1743,1.0729925632476807,26,1.0,1.0729925632476807,26,-1.0,1.0,0.0
1744,1.0898668766021729,26,-1.0,1.0898668766021729,26,1.0,0.0,1.0
1745,1.8053135871887207,43,-1.0,1.8053135871887207,43,1.0,1.0,1.0
1746,2.788666248321533,67,1.0,2.788666248321533,67,-1.0,1.0,1.0
1747,1.8023700714111328,43,-1.0,1.8033673763275146,43,1.0,1.0,1.0
1748,5.385492324829102,129,-1.0,5.386489152908325,129,1.0,1.0,1.0
1749,1.8062574863433838,43,1.0,1.8062574863433838,43,-1.0,1.0,1.0
1750,2.9660890102386475,71,1.0,2.9660890102386475,71,-1.0,1.0,0.0
1751,0.4132070541381836,10,1.0,0.4132070541381836,10,-1.0,0.0,0.0
1752,1.75221848487854,42,1.0,1.75221848487854,42,-1.0,1.0,1.0
1753,1.809278964996338,43,1.0,1.809278964996338,43,-1.0,1.0,1.0
1754,1.7863075733184814,43,-1.0,1.7873015403747559,43,1.0,1.0,1.0
1755,1.7983744144439697,43,1.0,1.7983744144439697,43,-1.0,1.0,1.0
1756,1.8084774017333984,43,1.0,1.8094730377197266,43,-1.0,1.0,1.0
1757,2.946667432785034,71,-1.0,2.946667432785034,71,1.0,0.0,1.0
1758,1.0893950462341309,26,-1.0,1.0893950462341309,26,1.0,0.0,1.0
1759,1.809992790222168,43,1.0,1.8109822273254395,43,-1.0,1.0,1.0
1760,2.9614744186401367,71,-1.0,2.962472915649414,71,1.0,0.0,1.0
1761,1.737806797027588,42,1.0,1.7388031482696533,42,-1.0,1.0,1.0
1762,0.477597713470459,11,-1.0,0.477597713470459,11,1.0,1.0,0.0
1763,0.4085211753845215,10,-1.0,0.4085211753845215,10,1.0,0.0,0.0
1764,1.754288911819458,42,-1.0,1.754288911819458,42,1.0,1.0,1.0
1765,1.0882196426391602,26,1.0,1.0882196426391602,26,-1.0,1.0,0.0
1766,1.0775079727172852,26,-1.0,1.0785057544708252,26,1.0,0.0,1.0
1767,4.1681928634643555,100,1.0,4.1681928634643555,100,-1.0,2.0,1.0
1768,1.805678129196167,43,-1.0,1.805678129196167,43,1.0,1.0,1.0
1769,1.802743911743164,43,-1.0,1.802743911743164,43,1.0,1.0,1.0
1770,2.953184127807617,71,-1.0,2.953184127807617,71,1.0,0.0,1.0
1771,0.4290809631347656,10,-1.0,0.4310760498046875,10,1.0,0.0,0.0
1772,1.0748686790466309,26,-1.0,1.0748686790466309,26,1.0,0.0,1.0
1773,2.97921085357666,71,-1.0,2.980238914489746,71,1.0,0.0,1.0
1774,1.7878899574279785,43,-1.0,1.7878899574279785,43,1.0,1.0,1.0
1775,2.964946985244751,71,-1.0,2.964946985244751,71,1.0,0.0,1.0
1776,1.0909581184387207,26,-1.0,1.0909581184387207,26,1.0,0.0,1.0
1777,1.078066110610962,26,1.0,1.079059362411499,26,-1.0,1.0,0.0
1778,1.8132140636444092,43,1.0,1.8132140636444092,43,-1.0,1.0,1.0
1779,2.9748637676239014,71,-1.0,2.9748637676239014,71,1.0,0.0,1.0
1780,0.4117543697357178,10,1.0,0.412794828414917,10,-1.0,0.0,0.0
1781,2.458686351776123,59,1.0,2.458686351776123,59,-1.0,2.0,1.0
1782,1.073136329650879,26,-1.0,1.073136329650879,26,1.0,0.0,1.0
1783,3.8294169902801514,92,-1.0,3.8304147720336914,92,1.0,1.0,1.0
1784,1.089918613433838,26,-1.0,1.089918613433838,26,1.0,0.0,1.0
1785,5.550695419311523,133,-1.0,5.550695419311523,133,1.0,1.0,2.0
1786,1.0745339393615723,26,1.0,1.0745339393615723,26,-1.0,1.0,0.0
1787,1.0892140865325928,26,-1.0,1.0892140865325928,26,1.0,0.0,1.0
1788,2.9645116329193115,71,-1.0,2.9654011726379395,71,1.0,0.0,1.0
1789,1.8066084384918213,43,1.0,1.8066084384918213,43,-1.0,1.0,1.0
1790,0.35842275619506836,9,-1.0,0.35842275619506836,9,1.0,0.0,0.0
1791,1.757706642150879,42,1.0,1.757706642150879,42,-1.0,1.0,1.0
1792,1.8053092956542969,43,1.0,1.8053092956542969,43,-1.0,1.0,1.0
1793,1.7895231246948242,43,1.0,1.7895231246948242,43,-1.0,1.0,1.0
1794,2.9724013805389404,71,-1.0,2.973392963409424,71,1.0,0.0,1.0
1795,2.9615633487701416,71,1.0,2.9615633487701416,71,-1.0,1.0,0.0
1796,2.964935064315796,71,1.0,2.964935064315796,71,-1.0,1.0,0.0
1797,2.962536334991455,71,-1.0,2.963529348373413,71,1.0,0.0,1.0
1798,0.42868471145629883,10,-1.0,0.42969274520874023,10,1.0,0.0,0.0
1799,1.0765783786773682,26,-1.0,1.0775487422943115,26,1.0,0.0,1.0
1800,1.075317621231079,26,-1.0,1.075317621231079,26,1.0,0.0,1.0
1801,2.5036542415618896,60,-1.0,2.5036542415618896,60,1.0,1.0,2.0
1802,2.9660472869873047,71,-1.0,2.9670398235321045,71,1.0,0.0,1.0
1803,1.806715488433838,43,-1.0,1.806715488433838,43,1.0,1.0,1.0
1804,2.958467960357666,71,-1.0,2.958467960357666,71,1.0,0.0,1.0
1805,0.4258706569671631,10,1.0,0.4258706569671631,10,-1.0,0.0,0.0
1806,1.0731096267700195,26,1.0,1.0731096267700195,26,-1.0,1.0,0.0
1807,3.21862530708313,77,-1.0,3.21862530708313,77,1.0,1.0,1.0
1808,1.8024802207946777,43,1.0,1.8024802207946777,43,-1.0,1.0,1.0
1809,2.9657928943634033,71,1.0,2.9666852951049805,71,-1.0,1.0,0.0
1810,3.2207679748535156,77,-1.0,3.2207679748535156,77,1.0,1.0,1.0
1811,1.7888503074645996,43,-1.0,1.7888503074645996,43,1.0,1.0,1.0
1812,2.9745137691497803,71,-1.0,2.9745137691497803,71,1.0,0.0,1.0
1813,5.378021240234375,129,-1.0,5.379018545150757,129,1.0,1.0,1.0
1814,1.8036746978759766,43,1.0,1.8036746978759766,43,-1.0,1.0,1.0
1815,2.9607715606689453,71,-1.0,2.9616732597351074,71,1.0,0.0,1.0
1816,1.8050146102905273,43,-1.0,1.8050146102905273,43,1.0,1.0,1.0
1817,5.379451751708984,129,1.0,5.379451751708984,129,-1.0,1.0,1.0
1818,1.805976390838623,43,-1.0,1.805976390838623,43,1.0,1.0,1.0
1819,1.7959730625152588,43,1.0,1.7959730625152588,43,-1.0,1.0,1.0
1820,1.5481977462768555,37,1.0,1.5481977462768555,37,-1.0,1.0,1.0
1821,1.8103289604187012,43,-1.0,1.8103289604187012,43,1.0,1.0,1.0
1822,1.0732431411743164,26,-1.0,1.0742392539978027,26,1.0,0.0,1.0
1823,0.4267392158508301,10,1.0,0.4267392158508301,10,-1.0,0.0,0.0
1824,1.7938051223754883,43,1.0,1.7938051223754883,43,-1.0,1.0,1.0
1825,2.9609975814819336,71,-1.0,2.961991310119629,71,1.0,0.0,1.0
1826,1.8080430030822754,43,-1.0,1.8090345859527588,43,1.0,1.0,1.0
1827,2.946845769882202,71,1.0,2.946845769882202,71,-1.0,1.0,0.0
1828,1.7437455654144287,42,1.0,1.7447388172149658,42,-1.0,1.0,1.0
1829,3.2228915691375732,77,1.0,3.2228915691375732,77,-1.0,1.0,1.0
1830,1.804269552230835,43,1.0,1.804269552230835,43,-1.0,1.0,1.0
1831,0.4095463752746582,10,-1.0,0.4095463752746582,10,1.0,0.0,0.0
1832,1.088470458984375,26,1.0,1.089463710784912,26,-1.0,1.0,0.0
1833,5.386890888214111,129,1.0,5.386890888214111,129,-1.0,1.0,1.0
1834,2.9626758098602295,71,-1.0,2.9636693000793457,71,1.0,0.0,1.0
1835,0.40932464599609375,10,-1.0,0.408336877822876,10,1.0,0.0,0.0
1836,1.089209794998169,26,1.0,1.089209794998169,26,-1.0,1.0,0.0
1837,1.793133020401001,43,-1.0,1.7941310405731201,43,1.0,1.0,1.0
1838,1.805582046508789,43,1.0,1.805582046508789,43,-1.0,1.0,1.0
1839,2.9603922367095947,71,-1.0,2.9603922367095947,71,1.0,0.0,1.0
1840,2.8092854022979736,67,1.0,2.8092854022979736,67,-1.0,1.0,1.0
1841,5.379116773605347,129,1.0,5.380113840103149,129,-1.0,1.0,1.0
1842,2.337083101272583,56,-1.0,2.337083101272583,56,1.0,2.0,2.0
1843,1.447739839553833,35,-1.0,1.448732614517212,35,1.0,1.0,1.0
1844,1.0705935955047607,26,-1.0,1.0705935955047607,26,1.0,0.0,1.0
1845,3.5087485313415527,84,-1.0,3.5097172260284424,84,1.0,1.0,1.0
1846,1.0754427909851074,26,-1.0,1.0764403343200684,26,1.0,0.0,1.0
1847,2.9770495891571045,71,1.0,2.9780213832855225,71,-1.0,1.0,0.0
1848,5.399252414703369,129,1.0,5.4002485275268555,129,-1.0,1.0,1.0
1849,0.4084663391113281,10,-1.0,0.4084663391113281,10,1.0,1.0,0.0
1850,2.9820239543914795,71,1.0,2.9820239543914795,71,-1.0,1.0,0.0
1851,1.088202953338623,26,1.0,1.0891976356506348,26,-1.0,1.0,0.0
1852,2.963881015777588,71,1.0,2.963881015777588,71,-1.0,1.0,0.0
1853,11.088912725448608,266,1.0,11.089884042739868,266,-1.0,1.0,2.0
1854,1.7552464008331299,42,-1.0,1.7552464008331299,42,1.0,1.0,1.0
1855,5.382889986038208,129,1.0,5.382889986038208,129,-1.0,1.0,1.0
1856,1.655700445175171,40,1.0,1.6566977500915527,40,-1.0,1.0,1.0
1857,1.7558367252349854,42,1.0,1.7568342685699463,42,-1.0,1.0,1.0
1858,11.30185317993164,271,1.0,11.30185317993164,271,-1.0,2.0,2.0
1859,0.37407922744750977,9,1.0,0.37308192253112793,9,-1.0,0.0,0.0
1860,1.7338037490844727,42,-1.0,1.7338037490844727,42,1.0,1.0,1.0
