episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
337,1.0883960723876953,26,1.0,1.0893950462341309,26,-1.0,1.0,0.0
338,1.0714662075042725,26,1.0,1.0714662075042725,26,-1.0,1.0,0.0
339,1.751173496246338,42,1.0,1.751173496246338,42,-1.0,1.0,1.0
340,1.088592529296875,26,1.0,1.088592529296875,26,-1.0,1.0,0.0
341,1.0894556045532227,26,-1.0,1.0894556045532227,26,1.0,0.0,1.0
342,1.0774002075195312,26,1.0,1.0774002075195312,26,-1.0,1.0,0.0
343,2.941028594970703,71,1.0,2.941028594970703,71,-1.0,1.0,0.0
344,1.087085485458374,26,-1.0,1.087085485458374,26,1.0,0.0,1.0
345,1.08884859085083,26,1.0,1.08884859085083,26,-1.0,1.0,0.0
346,1.7518115043640137,42,1.0,1.7528092861175537,42,-1.0,1.0,1.0
347,1.070221185684204,26,-1.0,1.070221185684204,26,1.0,0.0,1.0
348,1.7519159317016602,42,1.0,1.7519159317016602,42,-1.0,1.0,1.0
349,1.0869567394256592,26,1.0,1.0869567394256592,26,-1.0,1.0,0.0
350,1.7513365745544434,42,1.0,1.7513365745544434,42,-1.0,1.0,1.0
351,1.0735876560211182,26,-1.0,1.0735876560211182,26,1.0,0.0,1.0
352,1.7491469383239746,42,1.0,1.7491469383239746,42,-1.0,1.0,1.0
353,1.0880234241485596,26,1.0,1.0880234241485596,26,-1.0,1.0,0.0
354,5.334178447723389,128,-1.0,5.334178447723389,128,1.0,1.0,1.0
355,1.0877282619476318,26,1.0,1.0877282619476318,26,-1.0,1.0,0.0
356,5.3206353187561035,128,-1.0,5.3206353187561035,128,1.0,1.0,1.0
357,1.0901782512664795,26,-1.0,1.0901782512664795,26,1.0,0.0,1.0
358,2.9428465366363525,71,1.0,2.9428465366363525,71,-1.0,1.0,0.0
359,1.7510261535644531,42,1.0,1.7510261535644531,42,-1.0,1.0,1.0
360,1.0901424884796143,26,-1.0,1.0901424884796143,26,1.0,0.0,1.0
361,1.070986270904541,26,-1.0,1.0719842910766602,26,1.0,0.0,1.0
362,1.0865745544433594,26,-1.0,1.0865745544433594,26,1.0,0.0,1.0
363,2.945185422897339,71,1.0,2.945185422897339,71,-1.0,1.0,0.0
364,1.7516965866088867,42,1.0,1.7516965866088867,42,-1.0,1.0,1.0
365,2.4660496711730957,59,1.0,2.4660496711730957,59,-1.0,2.0,1.0
366,1.0870227813720703,26,1.0,1.0870227813720703,26,-1.0,1.0,0.0
367,1.088167667388916,26,1.0,1.088167667388916,26,-1.0,1.0,0.0
368,1.0732316970825195,26,1.0,1.0732316970825195,26,-1.0,1.0,0.0
369,1.0901036262512207,26,-1.0,1.0901036262512207,26,1.0,0.0,1.0
370,1.080237627029419,26,-1.0,1.080237627029419,26,1.0,0.0,1.0
371,1.0738999843597412,26,1.0,1.0738999843597412,26,-1.0,1.0,0.0
372,1.7499544620513916,42,-1.0,1.7499544620513916,42,1.0,1.0,1.0
373,1.086435079574585,26,-1.0,1.086435079574585,26,1.0,0.0,1.0
374,2.9578607082366943,71,1.0,2.9578607082366943,71,-1.0,1.0,0.0
375,2.9419262409210205,71,1.0,2.9419262409210205,71,-1.0,1.0,0.0
376,2.956918239593506,71,1.0,2.956918239593506,71,-1.0,1.0,0.0
377,1.0702176094055176,26,-1.0,1.0702176094055176,26,1.0,0.0,1.0
378,1.8018958568572998,43,1.0,1.8018958568572998,43,-1.0,1.0,1.0
379,1.8059122562408447,43,-1.0,1.8059122562408447,43,1.0,1.0,1.0
380,1.0872185230255127,26,1.0,1.0872185230255127,26,-1.0,1.0,0.0
381,1.7386016845703125,42,1.0,1.7386016845703125,42,-1.0,1.0,1.0
382,1.0868537425994873,26,1.0,1.0868537425994873,26,-1.0,1.0,0.0
383,1.089343786239624,26,1.0,1.089343786239624,26,-1.0,1.0,0.0
384,1.0738201141357422,26,-1.0,1.0748236179351807,26,1.0,0.0,1.0
385,1.0899503231048584,26,-1.0,1.0909457206726074,26,1.0,0.0,1.0
386,2.9439642429351807,71,1.0,2.9439642429351807,71,-1.0,1.0,0.0
387,1.751570463180542,42,1.0,1.751570463180542,42,-1.0,1.0,1.0
388,1.087740182876587,26,-1.0,1.087740182876587,26,1.0,0.0,1.0
389,1.07100248336792,26,-1.0,1.07100248336792,26,1.0,0.0,1.0
390,1.0932059288024902,26,-1.0,1.0932059288024902,26,1.0,0.0,1.0
391,1.4463167190551758,35,-1.0,1.4463167190551758,35,1.0,1.0,1.0
392,1.0891509056091309,26,1.0,1.0891509056091309,26,-1.0,1.0,0.0
393,1.0694425106048584,26,-1.0,1.0694425106048584,26,1.0,0.0,1.0
394,2.9590189456939697,71,1.0,2.9590189456939697,71,-1.0,1.0,0.0
395,2.449652910232544,59,-1.0,2.449652910232544,59,1.0,1.0,2.0
396,1.7512240409851074,42,1.0,1.7512240409851074,42,-1.0,1.0,1.0
397,1.0735530853271484,26,-1.0,1.0735530853271484,26,1.0,0.0,1.0
398,1.7496342658996582,42,1.0,1.7496342658996582,42,-1.0,1.0,1.0
399,1.0898611545562744,26,-1.0,1.0898611545562744,26,1.0,0.0,1.0
400,1.0738236904144287,26,1.0,1.0738236904144287,26,-1.0,1.0,0.0
401,1.0860607624053955,26,1.0,1.0860607624053955,26,-1.0,1.0,0.0
402,1.086714506149292,26,-1.0,1.086714506149292,26,1.0,0.0,1.0
403,1.0860466957092285,26,1.0,1.0860466957092285,26,-1.0,1.0,0.0
404,2.9581634998321533,71,1.0,2.9581634998321533,71,-1.0,1.0,0.0
405,1.0894107818603516,26,1.0,1.0894107818603516,26,-1.0,1.0,0.0
406,1.4635818004608154,35,1.0,1.4635818004608154,35,-1.0,1.0,1.0
407,1.0865604877471924,26,-1.0,1.0865604877471924,26,1.0,0.0,1.0
408,1.0864410400390625,26,-1.0,1.0864410400390625,26,1.0,0.0,1.0
409,1.0887789726257324,26,1.0,1.0887789726257324,26,-1.0,1.0,0.0
410,1.0716912746429443,26,1.0,1.0716912746429443,26,-1.0,1.0,0.0
411,1.0880045890808105,26,1.0,1.0880045890808105,26,-1.0,1.0,0.0
412,1.0878612995147705,26,1.0,1.0878612995147705,26,-1.0,1.0,0.0
413,1.0713694095611572,26,1.0,1.0713694095611572,26,-1.0,1.0,0.0
414,1.086637020111084,26,1.0,1.086637020111084,26,-1.0,1.0,0.0
415,1.0875754356384277,26,1.0,1.0875754356384277,26,-1.0,1.0,0.0
416,1.0860786437988281,26,1.0,1.0860786437988281,26,-1.0,1.0,0.0
417,1.0738606452941895,26,-1.0,1.0738606452941895,26,1.0,0.0,1.0
418,1.0877389907836914,26,-1.0,1.0877389907836914,26,1.0,0.0,1.0
419,1.0878269672393799,26,-1.0,1.0878269672393799,26,1.0,0.0,1.0
420,1.767301082611084,42,1.0,1.767301082611084,42,-1.0,1.0,1.0
421,1.0881996154785156,26,1.0,1.0881996154785156,26,-1.0,1.0,0.0
422,1.0876312255859375,26,-1.0,1.0866341590881348,26,1.0,0.0,1.0
423,1.071075201034546,26,1.0,1.071075201034546,26,-1.0,1.0,0.0
424,1.8032195568084717,43,1.0,1.8032195568084717,43,-1.0,1.0,1.0
425,1.0889639854431152,26,-1.0,1.0889639854431152,26,1.0,0.0,1.0
426,2.6051411628723145,63,1.0,2.6051411628723145,63,-1.0,1.0,1.0
427,1.75020170211792,42,1.0,1.75020170211792,42,-1.0,1.0,1.0
428,1.0867061614990234,26,-1.0,1.0867061614990234,26,1.0,0.0,1.0
429,2.9569125175476074,71,1.0,2.9569125175476074,71,-1.0,1.0,0.0
430,0.4073042869567871,10,-1.0,0.4073042869567871,10,1.0,0.0,0.0
431,1.0875215530395508,26,-1.0,1.0875215530395508,26,1.0,0.0,1.0
432,1.7516179084777832,42,1.0,1.7516179084777832,42,-1.0,1.0,1.0
433,0.4085991382598877,10,1.0,0.4085991382598877,10,-1.0,0.0,0.0
434,1.7518272399902344,42,1.0,1.7518272399902344,42,-1.0,1.0,1.0
435,1.0720016956329346,26,-1.0,1.0720016956329346,26,1.0,0.0,1.0
436,1.7489702701568604,42,1.0,1.7489702701568604,42,-1.0,1.0,1.0
437,1.803173303604126,43,1.0,1.803173303604126,43,-1.0,1.0,1.0
438,1.0793161392211914,26,-1.0,1.0793161392211914,26,1.0,0.0,1.0
439,1.0885751247406006,26,-1.0,1.0885751247406006,26,1.0,0.0,1.0
440,1.0867805480957031,26,-1.0,1.0867805480957031,26,1.0,0.0,1.0
441,2.107638120651245,51,-1.0,2.107638120651245,51,1.0,1.0,2.0
442,1.0860722064971924,26,-1.0,1.0860722064971924,26,1.0,0.0,1.0
443,1.0897612571716309,26,1.0,1.0897612571716309,26,-1.0,1.0,0.0
444,2.9452743530273438,71,1.0,2.9452743530273438,71,-1.0,1.0,0.0
445,1.7556078433990479,42,1.0,1.7556078433990479,42,-1.0,1.0,1.0
446,3.1292800903320312,75,-1.0,3.1292800903320312,75,1.0,2.0,2.0
447,1.0870537757873535,26,1.0,1.0870537757873535,26,-1.0,1.0,0.0
448,1.6871941089630127,41,1.0,1.6871941089630127,41,-1.0,1.0,1.0
449,1.0885484218597412,26,1.0,1.0885484218597412,26,-1.0,1.0,0.0
450,1.086928129196167,26,-1.0,1.086928129196167,26,1.0,0.0,1.0
451,0.41347742080688477,10,-1.0,0.41347742080688477,10,1.0,0.0,0.0
452,1.7880783081054688,43,-1.0,1.7880783081054688,43,1.0,1.0,1.0
453,2.8076841831207275,67,-1.0,2.8076841831207275,67,1.0,1.0,1.0
454,1.0857725143432617,26,-1.0,1.0857725143432617,26,1.0,0.0,1.0
455,1.0717847347259521,26,-1.0,1.0717847347259521,26,1.0,0.0,1.0
456,1.0872173309326172,26,1.0,1.0872173309326172,26,-1.0,1.0,0.0
457,2.944591522216797,71,1.0,2.944591522216797,71,-1.0,1.0,0.0
458,1.091036319732666,26,1.0,1.091036319732666,26,-1.0,1.0,0.0
459,0.35597705841064453,9,1.0,0.35597705841064453,9,-1.0,0.0,0.0
460,1.089742660522461,26,-1.0,1.089742660522461,26,1.0,0.0,1.0
461,1.075523853302002,26,-1.0,1.075523853302002,26,1.0,0.0,1.0
462,2.9454073905944824,71,1.0,2.9454073905944824,71,-1.0,1.0,0.0
463,1.0913028717041016,26,-1.0,1.0913028717041016,26,1.0,0.0,1.0
464,1.0894806385040283,26,1.0,1.0894806385040283,26,-1.0,1.0,0.0
465,1.088033676147461,26,-1.0,1.088033676147461,26,1.0,0.0,1.0
466,1.0899982452392578,26,1.0,1.0899982452392578,26,-1.0,1.0,0.0
467,1.069634199142456,26,-1.0,1.069634199142456,26,1.0,0.0,1.0
468,1.0871598720550537,26,-1.0,1.0871598720550537,26,1.0,0.0,1.0
469,1.0885627269744873,26,-1.0,1.0885627269744873,26,1.0,0.0,1.0
470,1.072861671447754,26,1.0,1.072861671447754,26,-1.0,1.0,0.0
471,1.0875751972198486,26,-1.0,1.0875751972198486,26,1.0,0.0,1.0
472,1.8026490211486816,43,1.0,1.8026490211486816,43,-1.0,1.0,1.0
473,1.0703094005584717,26,1.0,1.0703094005584717,26,-1.0,1.0,0.0
474,2.960620164871216,71,1.0,2.960620164871216,71,-1.0,1.0,0.0
475,0.40816307067871094,10,-1.0,0.40816307067871094,10,1.0,0.0,0.0
476,1.085620403289795,26,-1.0,1.085620403289795,26,1.0,0.0,1.0
477,1.751474380493164,42,1.0,1.751474380493164,42,-1.0,1.0,1.0
478,1.0724749565124512,26,-1.0,1.0724749565124512,26,1.0,0.0,1.0
479,1.0888032913208008,26,-1.0,1.0888032913208008,26,1.0,0.0,1.0
480,1.0878996849060059,26,1.0,1.0878996849060059,26,-1.0,1.0,0.0
481,5.322859048843384,128,-1.0,5.322859048843384,128,1.0,1.0,1.0
482,1.0908513069152832,26,-1.0,1.0908513069152832,26,1.0,0.0,1.0
483,1.091066837310791,26,1.0,1.091066837310791,26,-1.0,1.0,0.0
484,0.37485313415527344,9,1.0,0.37485313415527344,9,-1.0,0.0,0.0
485,1.0889546871185303,26,-1.0,1.0889546871185303,26,1.0,0.0,1.0
486,1.089130163192749,26,-1.0,1.089130163192749,26,1.0,0.0,1.0
487,1.0895519256591797,26,1.0,1.0895519256591797,26,-1.0,1.0,0.0
488,0.40892648696899414,10,1.0,0.40892648696899414,10,-1.0,0.0,1.0
489,1.8010430335998535,43,1.0,1.8010430335998535,43,-1.0,1.0,1.0
490,1.0929944515228271,26,-1.0,1.0929944515228271,26,1.0,0.0,1.0
491,1.5881118774414062,38,-1.0,1.5881118774414062,38,1.0,1.0,1.0
492,1.0892467498779297,26,1.0,1.0892467498779297,26,-1.0,1.0,0.0
493,1.7404093742370605,42,1.0,1.7404093742370605,42,-1.0,1.0,1.0
494,1.0948858261108398,26,-1.0,1.0948858261108398,26,1.0,0.0,1.0
495,1.069262981414795,26,-1.0,1.069262981414795,26,1.0,0.0,1.0
496,1.0883500576019287,26,1.0,1.0883500576019287,26,-1.0,1.0,0.0
497,1.0883104801177979,26,-1.0,1.0883104801177979,26,1.0,0.0,1.0
498,1.0721373558044434,26,-1.0,1.0721373558044434,26,1.0,0.0,1.0
499,1.7506585121154785,42,1.0,1.7506585121154785,42,-1.0,1.0,1.0
500,1.0816736221313477,26,-1.0,1.0816736221313477,26,1.0,0.0,1.0
501,1.5807747840881348,38,1.0,1.5807747840881348,38,-1.0,1.0,1.0
502,1.0883567333221436,26,1.0,1.0883567333221436,26,-1.0,1.0,0.0
503,1.0879032611846924,26,-1.0,1.0879032611846924,26,1.0,0.0,1.0
504,0.41023921966552734,10,-1.0,0.41123414039611816,10,1.0,0.0,0.0
505,1.0861384868621826,26,-1.0,1.0861384868621826,26,1.0,0.0,1.0
506,0.40735626220703125,10,-1.0,0.40735626220703125,10,1.0,0.0,0.0
507,1.750601053237915,42,1.0,1.750601053237915,42,-1.0,1.0,1.0
508,1.07305908203125,26,1.0,1.07305908203125,26,-1.0,1.0,0.0
509,1.0961382389068604,26,-1.0,1.0961382389068604,26,1.0,0.0,1.0
510,1.0704677104949951,26,1.0,1.0704677104949951,26,-1.0,1.0,0.0
511,1.0877084732055664,26,1.0,1.0877084732055664,26,-1.0,1.0,0.0
512,1.8033909797668457,43,-1.0,1.8033909797668457,43,1.0,1.0,1.0
513,0.3615853786468506,9,1.0,0.3615853786468506,9,-1.0,0.0,0.0
514,1.085721492767334,26,-1.0,1.085721492767334,26,1.0,0.0,1.0
515,1.087080478668213,26,-1.0,1.087080478668213,26,1.0,0.0,1.0
516,1.7512998580932617,42,1.0,1.7512998580932617,42,-1.0,1.0,1.0
517,1.0705485343933105,26,-1.0,1.0705485343933105,26,1.0,0.0,1.0
518,1.0876045227050781,26,-1.0,1.0876045227050781,26,1.0,0.0,1.0
519,1.087500810623169,26,1.0,1.087500810623169,26,-1.0,1.0,0.0
520,2.9397623538970947,71,1.0,2.9397623538970947,71,-1.0,1.0,0.0
521,2.96089506149292,71,1.0,2.96089506149292,71,-1.0,1.0,0.0
522,1.087939977645874,26,-1.0,1.087939977645874,26,1.0,0.0,1.0
523,1.0871546268463135,26,-1.0,1.0871546268463135,26,1.0,0.0,1.0
524,1.7526404857635498,42,1.0,1.7526404857635498,42,-1.0,1.0,1.0
525,1.069373369216919,26,1.0,1.069373369216919,26,-1.0,1.0,0.0
526,2.964052677154541,71,1.0,2.964052677154541,71,-1.0,1.0,0.0
527,1.7503740787506104,42,-1.0,1.7503740787506104,42,1.0,1.0,1.0
528,1.0869605541229248,26,1.0,1.0869605541229248,26,-1.0,1.0,0.0
529,2.954773426055908,71,1.0,2.954773426055908,71,-1.0,1.0,0.0
530,1.0791306495666504,26,-1.0,1.0791306495666504,26,1.0,0.0,1.0
531,0.45949530601501465,11,-1.0,0.45949530601501465,11,1.0,1.0,0.0
532,1.8016486167907715,43,-1.0,1.8016486167907715,43,1.0,1.0,1.0
533,3.466914653778076,83,-1.0,3.466914653778076,83,1.0,1.0,1.0
534,1.0891432762145996,26,1.0,1.0891432762145996,26,-1.0,1.0,0.0
535,1.0739850997924805,26,1.0,1.0739850997924805,26,-1.0,1.0,0.0
536,1.08772611618042,26,-1.0,1.08772611618042,26,1.0,0.0,1.0
537,1.0885748863220215,26,-1.0,1.0885748863220215,26,1.0,0.0,1.0
538,1.0721940994262695,26,-1.0,1.0721940994262695,26,1.0,0.0,1.0
539,1.0897727012634277,26,1.0,1.0897727012634277,26,-1.0,1.0,0.0
540,1.0702500343322754,26,-1.0,1.0702500343322754,26,1.0,0.0,1.0
541,2.9551916122436523,71,1.0,2.9551916122436523,71,-1.0,1.0,0.0
542,5.324589014053345,128,-1.0,5.324589014053345,128,1.0,1.0,1.0
543,1.0914978981018066,26,1.0,1.0914978981018066,26,-1.0,1.0,0.0
544,1.0862741470336914,26,-1.0,1.0862741470336914,26,1.0,0.0,1.0
545,1.0703518390655518,26,-1.0,1.0703518390655518,26,1.0,0.0,1.0
546,1.0909390449523926,26,-1.0,1.0909390449523926,26,1.0,0.0,1.0
547,1.0876448154449463,26,-1.0,1.0876448154449463,26,1.0,0.0,1.0
548,0.4080162048339844,10,1.0,0.4080162048339844,10,-1.0,0.0,0.0
549,1.0870323181152344,26,-1.0,1.0870323181152344,26,1.0,0.0,1.0
550,1.0708122253417969,26,1.0,1.0708122253417969,26,-1.0,1.0,0.0
551,1.0873916149139404,26,-1.0,1.0873916149139404,26,1.0,0.0,1.0
552,2.954806089401245,71,1.0,2.954806089401245,71,-1.0,1.0,0.0
553,1.75062894821167,42,1.0,1.75062894821167,42,-1.0,1.0,1.0
554,1.0721971988677979,26,1.0,1.0721971988677979,26,-1.0,1.0,0.0
555,1.0880661010742188,26,-1.0,1.0880661010742188,26,1.0,0.0,1.0
556,1.0882141590118408,26,1.0,1.0882141590118408,26,-1.0,1.0,0.0
557,11.068496227264404,266,-1.0,11.068496227264404,266,1.0,2.0,1.0
558,1.0867798328399658,26,1.0,1.0867798328399658,26,-1.0,1.0,0.0
559,1.5802855491638184,38,1.0,1.5802855491638184,38,-1.0,1.0,1.0
560,1.0897760391235352,26,-1.0,1.0897760391235352,26,1.0,0.0,1.0
561,1.087893009185791,26,-1.0,1.087893009185791,26,1.0,0.0,1.0
562,1.0719969272613525,26,1.0,1.0719969272613525,26,-1.0,1.0,0.0
563,1.7543787956237793,42,1.0,1.7543787956237793,42,-1.0,1.0,1.0
564,1.0873243808746338,26,-1.0,1.0873243808746338,26,1.0,0.0,1.0
565,2.943540334701538,71,1.0,2.943540334701538,71,-1.0,1.0,0.0
566,1.0869617462158203,26,1.0,1.0869617462158203,26,-1.0,1.0,0.0
567,1.0879676342010498,26,-1.0,1.0879676342010498,26,1.0,0.0,1.0
568,2.6329548358917236,63,1.0,2.6329548358917236,63,-1.0,1.0,1.0
569,1.0877394676208496,26,1.0,1.0877394676208496,26,-1.0,1.0,0.0
570,1.0870611667633057,26,1.0,1.0870611667633057,26,-1.0,1.0,0.0
571,2.9422695636749268,71,1.0,2.9422695636749268,71,-1.0,1.0,0.0
572,2.9568393230438232,71,1.0,2.9568393230438232,71,-1.0,1.0,0.0
573,1.7552528381347656,42,1.0,1.7552528381347656,42,-1.0,1.0,1.0
574,1.0702366828918457,26,-1.0,1.0702366828918457,26,1.0,0.0,1.0
575,1.0891807079315186,26,1.0,1.0891807079315186,26,-1.0,1.0,0.0
576,1.0862314701080322,26,1.0,1.0862314701080322,26,-1.0,1.0,0.0
577,2.941053628921509,71,1.0,2.941053628921509,71,-1.0,1.0,0.0
578,2.9594898223876953,71,1.0,2.9594898223876953,71,-1.0,1.0,0.0
579,1.0702688694000244,26,1.0,1.0702688694000244,26,-1.0,1.0,0.0
580,1.8051464557647705,43,1.0,1.8051464557647705,43,-1.0,1.0,1.0
581,1.0873899459838867,26,1.0,1.0873899459838867,26,-1.0,1.0,0.0
582,1.6999657154083252,41,1.0,1.6999657154083252,41,-1.0,1.0,1.0
583,1.0768513679504395,26,-1.0,1.0768513679504395,26,1.0,0.0,1.0
584,1.0868120193481445,26,1.0,1.0868120193481445,26,-1.0,1.0,0.0
585,1.0701661109924316,26,1.0,1.0701661109924316,26,-1.0,1.0,0.0
586,1.087019681930542,26,1.0,1.087019681930542,26,-1.0,1.0,0.0
587,1.7515873908996582,42,1.0,1.7515873908996582,42,-1.0,1.0,1.0
588,1.0734140872955322,26,1.0,1.0734140872955322,26,-1.0,1.0,0.0
589,1.7505128383636475,42,1.0,1.7505128383636475,42,-1.0,1.0,1.0
590,1.089223861694336,26,-1.0,1.089223861694336,26,1.0,0.0,1.0
591,1.7502734661102295,42,-1.0,1.7502734661102295,42,1.0,1.0,1.0
592,1.4718148708343506,35,1.0,1.4718148708343506,35,-1.0,1.0,1.0
593,1.0726215839385986,26,-1.0,1.0726215839385986,26,1.0,0.0,1.0
594,1.7522284984588623,42,1.0,1.7522284984588623,42,-1.0,1.0,1.0
595,1.0917844772338867,26,-1.0,1.0917844772338867,26,1.0,0.0,1.0
596,0.42914652824401855,10,1.0,0.42815351486206055,10,-1.0,0.0,0.0
597,10.135493516921997,243,-1.0,10.135493516921997,243,1.0,2.0,2.0
598,1.0721428394317627,26,-1.0,1.0721428394317627,26,1.0,0.0,1.0
599,2.9608051776885986,71,1.0,2.9608051776885986,71,-1.0,1.0,0.0
600,0.40775251388549805,10,1.0,0.40775251388549805,10,-1.0,0.0,0.0
601,1.086937427520752,26,1.0,1.086937427520752,26,-1.0,1.0,0.0
602,2.4460365772247314,59,-1.0,2.4460365772247314,59,1.0,1.0,2.0
603,1.7489128112792969,42,1.0,1.7489128112792969,42,-1.0,1.0,1.0
604,1.0890448093414307,26,1.0,1.0890448093414307,26,-1.0,1.0,0.0
605,0.4180309772491455,10,-1.0,0.4180309772491455,10,1.0,0.0,0.0
606,1.0856454372406006,26,1.0,1.0856454372406006,26,-1.0,1.0,0.0
607,1.7507553100585938,42,1.0,1.7507553100585938,42,-1.0,1.0,1.0
608,1.0893189907073975,26,-1.0,1.0893189907073975,26,1.0,0.0,1.0
609,1.0709013938903809,26,1.0,1.0709013938903809,26,-1.0,1.0,0.0
610,1.0940673351287842,26,1.0,1.0940673351287842,26,-1.0,1.0,0.0
611,0.40811944007873535,10,1.0,0.40811944007873535,10,-1.0,0.0,0.0
612,1.0885069370269775,26,-1.0,1.0885069370269775,26,1.0,0.0,1.0
613,1.7545628547668457,42,1.0,1.7545628547668457,42,-1.0,1.0,1.0
614,1.087855577468872,26,1.0,1.087855577468872,26,-1.0,1.0,0.0
615,1.0729246139526367,26,-1.0,1.0729246139526367,26,1.0,0.0,1.0
616,1.0886609554290771,26,1.0,1.0886609554290771,26,-1.0,1.0,0.0
617,1.0809316635131836,26,1.0,1.0809316635131836,26,-1.0,1.0,0.0
618,1.0909950733184814,26,-1.0,1.0909950733184814,26,1.0,0.0,1.0
619,1.7365708351135254,42,1.0,1.7365708351135254,42,-1.0,1.0,1.0
620,1.0931391716003418,26,-1.0,1.0931391716003418,26,1.0,0.0,1.0
621,1.0873074531555176,26,1.0,1.0873074531555176,26,-1.0,1.0,0.0
622,1.4648077487945557,35,-1.0,1.4648077487945557,35,1.0,2.0,1.0
623,1.0720136165618896,26,1.0,1.0720136165618896,26,-1.0,1.0,0.0
624,1.0899159908294678,26,-1.0,1.0899159908294678,26,1.0,0.0,1.0
625,1.0729520320892334,26,1.0,1.0729520320892334,26,-1.0,1.0,0.0
626,1.089444637298584,26,1.0,1.089444637298584,26,-1.0,1.0,0.0
627,1.0759539604187012,26,-1.0,1.0759539604187012,26,1.0,0.0,1.0
628,1.089301347732544,26,1.0,1.089301347732544,26,-1.0,1.0,0.0
629,1.0890696048736572,26,-1.0,1.0890696048736572,26,1.0,0.0,1.0
630,1.0830142498016357,26,1.0,1.0830142498016357,26,-1.0,1.0,0.0
631,1.0706405639648438,26,-1.0,1.0706405639648438,26,1.0,0.0,1.0
632,1.7522120475769043,42,-1.0,1.7522120475769043,42,1.0,1.0,1.0
633,1.0879616737365723,26,-1.0,1.0879616737365723,26,1.0,0.0,1.0
634,1.0902800559997559,26,1.0,1.0902800559997559,26,-1.0,1.0,0.0
635,1.089362382888794,26,1.0,1.089362382888794,26,-1.0,1.0,0.0
636,1.0897941589355469,26,-1.0,1.0897941589355469,26,1.0,0.0,1.0
637,1.0703692436218262,26,1.0,1.0703692436218262,26,-1.0,1.0,0.0
638,1.0912845134735107,26,1.0,1.0912845134735107,26,-1.0,1.0,0.0
639,1.0723636150360107,26,1.0,1.0723636150360107,26,-1.0,1.0,0.0
640,1.0898890495300293,26,1.0,1.0898890495300293,26,-1.0,1.0,0.0
641,1.0875248908996582,26,-1.0,1.088521957397461,26,1.0,0.0,1.0
642,1.0687973499298096,26,1.0,1.0687973499298096,26,-1.0,1.0,0.0
643,1.0898845195770264,26,1.0,1.0898845195770264,26,-1.0,1.0,0.0
644,2.944004774093628,71,1.0,2.944004774093628,71,-1.0,1.0,0.0
645,2.9578895568847656,71,1.0,2.9578895568847656,71,-1.0,1.0,0.0
646,1.7516281604766846,42,1.0,1.7516281604766846,42,-1.0,1.0,1.0
647,0.40686559677124023,10,-1.0,0.40686559677124023,10,1.0,0.0,0.0
648,2.958275318145752,71,1.0,2.958275318145752,71,-1.0,1.0,0.0
649,1.090219497680664,26,1.0,1.090219497680664,26,-1.0,1.0,0.0
650,1.803976058959961,43,1.0,1.803976058959961,43,-1.0,1.0,1.0
651,1.0716798305511475,26,-1.0,1.0716798305511475,26,1.0,0.0,1.0
652,2.9593348503112793,71,1.0,2.9593348503112793,71,-1.0,1.0,0.0
653,0.4091796875,10,1.0,0.4091796875,10,-1.0,0.0,0.0
654,1.0871262550354004,26,1.0,1.0871262550354004,26,-1.0,1.0,0.0
655,1.0873959064483643,26,-1.0,1.0873959064483643,26,1.0,0.0,1.0
656,1.0811803340911865,26,-1.0,1.0811803340911865,26,1.0,0.0,1.0
657,2.771493434906006,67,1.0,2.771493434906006,67,-1.0,1.0,1.0
658,1.754880666732788,42,1.0,1.754880666732788,42,-1.0,1.0,1.0
659,1.8009324073791504,43,-1.0,1.8009324073791504,43,1.0,1.0,1.0
660,1.0892536640167236,26,-1.0,1.0892536640167236,26,1.0,0.0,1.0
661,4.0330729484558105,97,1.0,4.0330729484558105,97,-1.0,1.0,1.0
662,2.9588685035705566,71,1.0,2.9588685035705566,71,-1.0,1.0,0.0
663,1.0735180377960205,26,-1.0,1.0735180377960205,26,1.0,0.0,1.0
664,1.0885655879974365,26,1.0,1.0885655879974365,26,-1.0,1.0,0.0
665,1.7527720928192139,42,1.0,1.7527720928192139,42,-1.0,1.0,1.0
666,1.0876610279083252,26,-1.0,1.0876610279083252,26,1.0,0.0,1.0
667,2.9539759159088135,71,1.0,2.9539759159088135,71,-1.0,1.0,0.0
668,1.7494828701019287,42,-1.0,1.7494828701019287,42,1.0,1.0,1.0
669,1.0881459712982178,26,-1.0,1.0881459712982178,26,1.0,0.0,1.0
670,2.9398305416107178,71,1.0,2.9398305416107178,71,-1.0,1.0,0.0
671,1.0880496501922607,26,-1.0,1.0880496501922607,26,1.0,0.0,1.0
672,1.09074068069458,26,-1.0,1.09074068069458,26,1.0,0.0,1.0
673,1.0743703842163086,26,1.0,1.0743703842163086,26,-1.0,1.0,0.0
674,1.088238000869751,26,-1.0,1.088238000869751,26,1.0,0.0,1.0
675,2.943768262863159,71,1.0,2.943768262863159,71,-1.0,1.0,0.0
676,1.088449239730835,26,-1.0,1.088449239730835,26,1.0,0.0,1.0
677,1.0717556476593018,26,1.0,1.0717556476593018,26,-1.0,1.0,0.0
678,2.8733856678009033,69,1.0,2.8733856678009033,69,-1.0,1.0,1.0
679,2.959298610687256,71,1.0,2.959298610687256,71,-1.0,1.0,0.0
680,1.0892307758331299,26,-1.0,1.0892307758331299,26,1.0,0.0,1.0
